visitor_id;date;no_of_order
pnIRv6VTP3qPqm7Sp/LjWBLyW7Q=;10/01/2020;1
pOCLO3dRgTPMMI0GQGM6O8zfHb4=;10/01/2020;1
pP3AeLqh9dx+F2HdA7hN7BADegM=;10/01/2020;1
PRoIS/yLhubYvHk6YT9jRxBJrLY=;10/01/2020;1
PsOm6GQ6yCIE5X7o3ogDutfL2YI=;10/01/2020;1
puEoF2azWGMFEEPmFmp7iyKQR34=;10/01/2020;1
PUvkgCBUhiHXuD98x7h2Q0Y7bQE=;10/01/2020;2
PWw8k3wB3F4WpnGZkxN1zZbzBx4=;10/01/2020;1
PxdA7g5sjSxAsnDznMgDugwUog0=;10/01/2020;1
PxlXmrqzz1Jdbjn5M1vte1zHCGI=;10/01/2020;1
PYib/B/bp0OrRbQt0ZTkTj/l5OY=;10/01/2020;1
pYKK9Rx6Rl9cN7pDx5y+suAfmJs=;10/01/2020;1
pZOlIfQrojfJoEVDFOKMNXpB6mk=;10/01/2020;1
q5FMNhxJGYN5VUFRB7W15mD5qQo=;10/01/2020;1
Q9cAjbb1y2RgXX+p8bd1AjCG1PU=;10/01/2020;1
QA5BkC3u6xhEpwU2HqMx+kB3ssg=;10/01/2020;1
qAJp666yq/jFcOYvFR5Ex8GAG/g=;10/01/2020;1
QaK5waR4/j2+71XupyTMxSJ1lHI=;10/01/2020;1
qi+ZnwvbxE++q0xLsUEwyGMsIak=;10/01/2020;2
QK9sZoDxNj0ObHxUP6WefwbCCJ8=;10/01/2020;1
qMTEUVmnwJ++VIuxcrugbvPtlog=;10/01/2020;1
qnPWHEb1bB+Xzixsx/ld+4E1ORw=;10/01/2020;1
QNZ5ma48KoDFxyn/6PNgz3ziJbY=;10/01/2020;3
QorUrboSQ88NVoerU2ixAeSkkQw=;10/01/2020;4
QP9+QbuXlbswHD+0VUiq2XZQ1Fo=;10/01/2020;3
QpULVqWF0maa4Bo/kdtnRGdIfx0=;10/01/2020;1
qs/lHfctCBhSi+9rbtiaRU6bgw4=;10/01/2020;3
qTTOQ7DGTYstcKEz+nndsqzZ2KA=;10/01/2020;1
qud/+6V1BuWYDwmhK1N3lSVei6M=;10/01/2020;1
QuSfHkqVvMTSTRP6RRhmZdAGl1I=;10/01/2020;1
qvqUNY1gI79OYmysFSsvXz4P6mM=;10/01/2020;2
Qwa2Qsz3AaQnbTJnRSHodUTxtHc=;10/01/2020;1
qZxjwb1cOnxFOCoSmgGjkR6IH44=;10/01/2020;1
R+6zQ9qglkFNwa2PU029pt38/Vw=;10/01/2020;2
R15cNO7qTW6dRa71L4RUjXs5KoI=;10/01/2020;1
R1Q9hLgk9mvdKagA6NNYJpRw4Gc=;10/01/2020;1
r3A5cMHwffmQPy1GZSeRfgC3fYY=;10/01/2020;1
RALfk6ckrTN4OjKtWoeGKQWgrag=;10/01/2020;2
RBnDRcjEiFiJ+fyPbh6fqq1L1NM=;10/01/2020;1
RCfKv8CJvWTdebrUjuMtMtNpqjU=;10/01/2020;1
RgElY5qASjbEjnCg9/mhJI5sV5I=;10/01/2020;1
RM0eqdTTVy/LeX47x8ijHDvOWPo=;10/01/2020;1
rP8i/4L5bZ0ZrUefnm+QsxGg2og=;10/01/2020;2
RR3jTj8sogMwIV1052zR3mnYius=;10/01/2020;3
RT7VMnhBI1fAb4hWULP19+4Hhd4=;10/01/2020;4
RUb6DzEvdPQFP3LJu66f2NZkIb0=;10/01/2020;1
rWoKmpZQ5c7j54Ehh8csDQ9SXl8=;10/01/2020;1
rXFiGNc5QwVG6VZUhEKa3qhzmxE=;10/01/2020;1
rXyE4KJhxeVaDTy/Rt+R/JHBenA=;10/01/2020;2
rZRPCZpeiPpV4zp7LeXVEA9hRiY=;10/01/2020;1
rZZu1EPVm+2HlsOQXQ/KpjBjyAk=;10/01/2020;1
s/YoMW4unWzsOEDScJDOsFc1Sdo=;10/01/2020;1
s1/Tjec4q64Cv67E6l/djAhcMyE=;10/01/2020;1
s3N38cjaxx+8hF76V2UpfNZUjnE=;10/01/2020;1
s6IYkt+OLa/kUMQnXWJm7CMners=;10/01/2020;1
SaT+J2g+JqkA17JqdPRsJMqRPsQ=;10/01/2020;1
saTgsKWNvQ12CVz0LHhvJGSTERI=;10/01/2020;1
Sf1TKyUHpSonmPmwdVnxsyq1fC4=;10/01/2020;1
so7oVAMLinhakqi4Sg2NgSesCPo=;10/01/2020;1
sozV34sURj5B2UzS2rEIBBZlLKU=;10/01/2020;3
SvmJP5s+NfR5JxFWOmW8nqqvck4=;10/01/2020;1
sW0dwQyTt2T4p+6EvSiwAYWDLVA=;10/01/2020;1
sYghFcESDMuB5C3I+uzplM4zmRI=;10/01/2020;2
SZlvEW0z9C0dmsP3Okj7SY1zENU=;10/01/2020;1
t2faDf5LfyjLOFyHxm7lvcU7C9w=;10/01/2020;3
t4YQLP9CpBo6WaOAGdBcIp8YSvk=;10/01/2020;1
tC7YORqmq0cGag7/Wu5eXNCkLuI=;10/01/2020;5
tiXEb9bsF/zsEW0zc28M/u0bjBg=;10/01/2020;1
TJBCh5mjv3VBAf5Fjyw9tw4ZuXg=;10/01/2020;1
tKrR2iFOqCeayTfPnoa7kLdUON4=;10/01/2020;1
tLGbicPYeBCKL6dztw1LRrYOBC8=;10/01/2020;4
tNl7kGDfUk3jGhX5d2wLc14NPos=;10/01/2020;1
tp1b7HMbbALVZXe9IDki0pYF5/s=;10/01/2020;2
tqkVMGugV1zCmvkfhZUXcmUDKy4=;10/01/2020;1
TVumumz4maEspqxK03NrveYXV44=;10/01/2020;2
twDJGLEUqO6vCuVZ+FK0sMjkBWE=;10/01/2020;1
u+MmflaISuTW5mlxJj5X/trKyY4=;10/01/2020;1
U1qi14sF4yrVaXHma0xsDU1+lek=;10/01/2020;1
u4CvLa2KARuPx6zQROBH6NVQOSM=;10/01/2020;1
U84/QP2qQN4nrDpkNqAZocieIrQ=;10/01/2020;1
uBEqjBCVq+QF3CObcKcuIVj+iX8=;10/01/2020;2
Ubq6MhGn2x/0efAjgqk4edJFIRc=;10/01/2020;1
UCaVihc8O/sr/mrN6SvP6KLzHLY=;10/01/2020;1
udQ7se0z9wEtFKcxFMaFtvmm/qk=;10/01/2020;1
uG3/ddfDDB53gn/11+Kzcit44Zo=;10/01/2020;1
UgJTdaVCCjmBjrcUv/xRpzin754=;10/01/2020;1
UiG0xbRWJbWr+dvOjNnSOjV2pr4=;10/01/2020;1
Ul1oT11SHsBkB0ZKT/GdfUH629s=;10/01/2020;1
unqiCWKpEV69A4JG6EVwv/8FDsM=;10/01/2020;1
Uo1uYEXnqdusa2NDVO/jpiCRHo8=;10/01/2020;2
uQpcF9N6TCznkZBO85y6Y4ljkls=;10/01/2020;1
us2ykDUHkA7o8n4IDf3Dj5MB2+U=;10/01/2020;1
Ut9UavWZL6jKRA9jzhFZ9RAMKx8=;10/01/2020;1
utrH+WFakoxWtPGKiNfGM4lzCgg=;10/01/2020;1
uvm/0UgqfS5xnMWQyzyN0yy4lAQ=;10/01/2020;1
Uw6CRNsUL6egn97+u6Nfi8l412c=;10/01/2020;1
uwa1bfMO0FhAOFA0fNwR4qqsPaE=;10/01/2020;1
uX+KvYonY0sgh6zkF35/qa6YU94=;10/01/2020;1
V6dienk4n1MibvWSay248ioUe70=;10/01/2020;1
V6WIKCx8ESFZUXdS8lMMhN4E0HI=;10/01/2020;1
v8fCo9nh2rMhnVYp3+fasFtiir4=;10/01/2020;1
V9PeXYpvOphUa6D2GwQutxr1yfI=;10/01/2020;1
vA0JpoXMs2cnG2d6HVOgOhDBtGk=;10/01/2020;1
vdKUFrxsgMEtYbfPZdb5LYsdyYk=;10/01/2020;1
vdNvHDxrgtozmy2kr9coi03aNFY=;10/01/2020;1
vHbEOV3zpBAmEDZfFVcGe/XtvJA=;10/01/2020;1
VhJfxeU3YorUOyUHx2xIvQEP6CM=;10/01/2020;2
vi4Tlj/NaXkqvHE2MgdH4krZpKE=;10/01/2020;2
VIkg1upJEtubc0kUQOzgVmLxN38=;10/01/2020;8
vIrAQTydr0SKxXCWSwpY6xDdwwQ=;10/01/2020;1
vLdQvtS4nymMB2FzUj5HiiYfyLE=;10/01/2020;5
vLjdyZB5WGbHRFhSrvQ1SCky0IY=;10/01/2020;4
vNZ4Mym5uAEwQ/FfKpHBvyQOgmU=;10/01/2020;1
VqiazsrxbAduPj1DJY+hbEE6a4A=;10/01/2020;3
vQqJ0Ecm+uRsQHj9hZJK7+gvx9E=;10/01/2020;2
VquyVtrc7q4Ua8+pgUfBo7Nber8=;10/01/2020;1
VR8JR27ym+rAXFdOHlNGuQ7qp+Q=;10/01/2020;2
vSBhnyzCjm3DopscOFbQs92LPCU=;10/01/2020;1
vugfXpe0nAlYkNwpj0caDlTjlSY=;10/01/2020;1
VyXXOejqoR2Tqmv1lNvfD/njxVM=;10/01/2020;1
VYzigsaZZSe6VTETSwdksRu9OHI=;10/01/2020;1
VzE75pO37YhNk7qsp8JwOc80DJU=;10/01/2020;1
W2tVoNEyotmD/TPPgZh74NcsFiI=;10/01/2020;4
w8H8uuX6r1spYq6f0tGPeqrxl60=;10/01/2020;1
WC0nlYB91o8wFXOIAgsdKoo85f0=;10/01/2020;1
wcseUwKTMo3D8jd06VnEtRaXrtI=;10/01/2020;1
WCtMmCi4Qqdh+r0NwLG5nE0rrbI=;10/01/2020;1
We6fqaqnNCfQ1nuwRrTGwZsquW4=;10/01/2020;1
weFh/OI3uQJSzbK/pKvXyEjllBA=;10/01/2020;1
wElgBCCLZ+QW3JNahE3nDf4j2KQ=;10/01/2020;2
WEmTEqYdFfgo+173o1VCbZSHed4=;10/01/2020;1
wfXBuF6MfRhCMwzHYyoRAUOwjCU=;10/01/2020;4
WGdhrGKI3s0S6kvklwagOkfRY7E=;10/01/2020;1
whJT8Wa+uzn2yl0lnyv98lsY66w=;10/01/2020;1
WIKt3t6caVoHis7gUbIS6ch6OsY=;10/01/2020;1
wm+6yCHzWXMp0DYcQ9AP0W7SlLQ=;10/01/2020;1
WW4doV3Oc5sMX1rU1GQtpbR4jNM=;10/01/2020;1
x/pJ/flNlDvBBA/r3UCUP7XC29U=;10/01/2020;2
X1ygP0RRUbPB0zEQpszBckqI+G4=;10/01/2020;1
X4aPM55GjzmLOB4jvtPtKW7n6sM=;10/01/2020;3
X4hnDtfqFQUFYl0JAzMvUjFgzMo=;10/01/2020;2
X6ksRY5RI5OT+HSrrN7TFfbi1BA=;10/01/2020;2
XdlIxbSQGlN4eG5CKPlY+WH5gbc=;10/01/2020;1
xGRORNBqS+d9eSkRgoGhuXWR4Rc=;10/01/2020;1
xLW9ZwnaZ2lv6eFd+TmGjizVF8U=;10/01/2020;1
XrYUCwzZ4NP8tcWRp6y2G1SZwss=;10/01/2020;1
xt6sEJC5uuVhnAETVo8LywiyvDg=;10/01/2020;2
xU4RRabOTOKFan8lZ+1EfMrV+aY=;10/01/2020;1
XuRc+nAM7wj8lyX+Ry14ghTp/40=;10/01/2020;1
XWLCKByehnvvHdqz1F0WUb9h4Hg=;10/01/2020;3
xZHtOy1MjkxMtsx6bs6D/lxcFW8=;10/01/2020;2
Y+JWPh5Z8cJUJXMg+2MLjGpM6dk=;10/01/2020;1
Y2Odd20Ut+OnS2MOURWUtppL1jQ=;10/01/2020;2
Y5LYPHtEHq12j7Ry/ax5MZfosUc=;10/01/2020;1
y7m+I3dvFLCVypWSfH8E85sFtuk=;10/01/2020;1
Y8bjpLtCu453BkGsRNaR2Qn+g4M=;10/01/2020;1
YaNfnLuq1IzxzQOzummOwC6bcSc=;10/01/2020;1
yDgnPsWPSYUnlENB68sYp9YEFfE=;10/01/2020;2
yeiVRzVcNBO4zefCvoFJr0GlFwg=;10/01/2020;1
yo8ixWaJDVPJvYmJfxAfWdlfqYQ=;10/01/2020;1
yP/NSWtSjulhFaH3Xs0mTffdCKU=;10/01/2020;1
Ys8bnIjEZHHJkPBsbZCGFOTeLAY=;10/01/2020;1
yVjbv5LPWdIu1qSYoAnDITjAIKw=;10/01/2020;1
YWwvEuSIzqPQRogKWdBxMe9Yc+I=;10/01/2020;1
yYHixUUKl4EljYYeeVx6VLkyXJI=;10/01/2020;1
z3jRv+or35KpVViZApvYaQGk2/8=;10/01/2020;1
Z9BJ+05aJa95e3BquMP7FBHIbfM=;10/01/2020;1
ZDgjy4ahFtVR4YCsw8kUPLUHpR4=;10/01/2020;1
ZdSvkGWXDo2i+dueMofvv8V2w3E=;10/01/2020;1
ZFUku4hiiY6adTg+u5z6LICqt48=;10/01/2020;2
zFvCMFtEsselgTDCh/szHP1ULi4=;10/01/2020;3
ZGnyXOfKGCIRznLyeCulIl4LoJc=;10/01/2020;1
zh0VBGdvNuvKQq/EU+FywFF1uQ8=;10/01/2020;8
zHDntjS/k5YTlKtgjdbEUnWNjr4=;10/01/2020;1
zJL3H7q/q7dDyWBoIcxv6aVzj8c=;10/01/2020;1
ZkP7L9c152VPMyDODjizbrhjhzs=;10/01/2020;1
Zossv15odkWXGM0dQPsnD3DLgl0=;10/01/2020;1
zQ0Pc83zuPzkTR2D8DIaKVgFbpE=;10/01/2020;1
ZQ15kpD2OjcWIs2cpbTxp8KCs0w=;10/01/2020;1
zR/2Zp9iC03Ut8fMdQNEPPBW8oU=;10/01/2020;2
zS7eRAz4HYvgMjdQ6rFAmXiymA8=;10/01/2020;2
ZsIGk/Dr1ozMplp+g9n6Bmq+QEg=;10/01/2020;1
ZTT9+V2jjavY0NVHvSDwgx2v234=;10/01/2020;1
zuB4MoH0HPEmkIZhQrw8IbkvNfU=;10/01/2020;1
ZuiWD66eMAiP19vu65aopOgFyQo=;10/01/2020;2
ZZG8+XHtRwFjrPV4gIKNuADVfb8=;10/01/2020;1
Khách vãng lai;10/01/2020;915
/3YBYBN6W5X4lFKzgXPvcLJefBc=;11/01/2020;1
/8NCjS1TV2v4kanPHReK1paaTug=;11/01/2020;2
/agHsblJTP1RKqe9vg79iijqxN8=;11/01/2020;2
/KgJVemWnwguZ4MvhRhjKcamzGA=;11/01/2020;1
/t4KxVi/7AerpB7lKgyZht1dw5Q=;11/01/2020;1
/TngRWFry3aMccDpkLfx0rDKWM8=;11/01/2020;1
/YNFDptScbk0qugn0tpO5gpBox4=;11/01/2020;2
+3LlmPTIQ+Xne25rMjbi7AAd7U8=;11/01/2020;1
+BThOUUPzbsXuZF/ewbY6H6sSak=;11/01/2020;1
+g5hMvKoNowZf5vZkxMtyWqwmZI=;11/01/2020;1
+Kytw3KPpKxmLRauLrBjY6gd+Qo=;11/01/2020;1
+uE3AoKts/TANCP3J8SQNSbJ8RE=;11/01/2020;1
+wb+QjWMPmOQEJruvZ/637dvOK0=;11/01/2020;1
+zWKqM0OL0VBXpzamw35Q2yhikI=;11/01/2020;1
00eRh93DqXRqJ8GLETXZz3e4VZo=;11/01/2020;2
0bjzya4Yq73Sgmw/t1cNZG0K59w=;11/01/2020;2
0dD5vM+pZDxyYPlnfQvidvA1M1c=;11/01/2020;1
0gjxMSHTNt4sL4Ktpd3PYEsUOn8=;11/01/2020;1
0HPw6dDW1Wb60yVKPL04pxBjQB8=;11/01/2020;1
0jIDLBNj2dk3OY7P7kHULQX33UA=;11/01/2020;1
0U7HkJDiMzHe++1/WH+BT++btbw=;11/01/2020;1
0wdkkQisAQuonW84vzc0tEGkHzY=;11/01/2020;1
0yUGMyodFtKTh+O83pZYbbeTqi4=;11/01/2020;1
0znN2vDisn8oevr+dsE8h79ddRg=;11/01/2020;2
1+Vi+y50wyQ41sBW8Nz1CVCiiUw=;11/01/2020;1
115MKycCnpcD8UBxmU1hqZ7xGVc=;11/01/2020;5
11Chgl05o17pE3aSArclfNSjbps=;11/01/2020;1
14TmZgvlaA6XPf/qJCS5Htr583o=;11/01/2020;1
1E0Q+Al30d0bCkNbWjs31PwcpJM=;11/01/2020;1
1fJ7H/zmS3fXgvxibZGCol5HzBg=;11/01/2020;1
1o8ZT7+OG4ke0BcYIU0QulUpNd0=;11/01/2020;2
1p70VdKTQOHTo+f6ppReQCaOJao=;11/01/2020;1
1xGeSY8t/FUzNB11PjeeMoJcCHE=;11/01/2020;1
23hNvoy6NWv7B6Wft47yB+eRAc8=;11/01/2020;4
2hD2Q+rPnJo/Gak026Oo7S+upBA=;11/01/2020;2
2IPdSgtE/tOotmDpdkE5EFEqLtE=;11/01/2020;1
2MGHR736mc/7E6ByXlRbb22M+QE=;11/01/2020;2
2nSXiT0NxjexHOd51y+RdB6KjFw=;11/01/2020;1
2uEb6J0HY0UnXVqcK+Zen2qeKW0=;11/01/2020;2
2WIB5Rc3wJ+t4RMsT1Wx/By1sk0=;11/01/2020;2
2xUm6f6EIJQ9UGqQNF7e/+hnXoY=;11/01/2020;5
2yFGiheBHdwTAAFr4LxfZRjD99Q=;11/01/2020;1
36KOMlVVt5jjTYz/Z3KMGQEIkyo=;11/01/2020;1
3cFVBCYSNvdnguD0OOkLSLLrpqU=;11/01/2020;1
3Fn3oCDCa0zjYiwbsjC7W8LyKyg=;11/01/2020;1
3rLi/76v5k8PO54EDf804JUJtNQ=;11/01/2020;1
3RMfdDCAu8DQ6wr0pRSe83VLEgA=;11/01/2020;1
3sggCmZA8J4B50fXNyWHX+WLrgU=;11/01/2020;7
3UzUnPrbhkzeV5jBjd30wq7To/k=;11/01/2020;1
3Xk6hyk52/owlmW4X+EVMdn/uXw=;11/01/2020;2
4GY9EtYzanUcGQNJK1wUa/WZKvs=;11/01/2020;2
4jGsPw53cvo/bewitQpneUoXaKo=;11/01/2020;1
4LSbQHPqreTFRv/7pPHI8O7qUkQ=;11/01/2020;1
4mwKzdnrrEwl4SxAGUjA+zhpWNI=;11/01/2020;1
4qkfNuq5tGd8KOyhA36hci5jDcI=;11/01/2020;1
4R3TUwO2yaMcajkMw7CEru/WkIQ=;11/01/2020;1
4sTzs5CtnPppMSWW82X2WzUkrvI=;11/01/2020;5
4unPzC5INstpUN0+2t9C7hkUjB0=;11/01/2020;1
4VOuvsUhrEW7DAvP+EwJi//u7g0=;11/01/2020;1
4WkQAOznWZQrB+JPfTAtBX+Sjy0=;11/01/2020;2
4yP0VlWmE/KNowt74wrY76Nf+E4=;11/01/2020;2
4Yx0+mo4WykMQ9w4P6LsSOTxYWk=;11/01/2020;2
51Jll64dFT7HJSjN8mDnku6AJQU=;11/01/2020;9
54nhnGeopSn6AFNh9qfi+XUmlec=;11/01/2020;1
5hI8auBIKz1ujs9i1wFOpSo02JE=;11/01/2020;1
5ImSF65Xo6vLDhigWoA+ddhSy5w=;11/01/2020;1
5irVDjL0y/xARTuTK9znRekR+rc=;11/01/2020;1
5Jv128uc8xAoQmkBem0Xjlv8SPE=;11/01/2020;1
5pGbmK6MsrybTlK0rVpT3wPb6i4=;11/01/2020;3
5PrUZxP+/QW1ysFGcVE5IHUgVeY=;11/01/2020;1
67VoACbfEN2cxeR/oyd0tJwFYh0=;11/01/2020;1
6B/ZxKjmjyof7NTM0rBRm1bYWjg=;11/01/2020;6
6CoCSMBd3MYdoyQ6mFFvYrOqLsQ=;11/01/2020;1
6fOUZ3Ybl/KOJ7vAjydHCPIOffU=;11/01/2020;1
6Gfhr0+8MuIrdjYr/WdoFGwVtYE=;11/01/2020;1
6lGfZ+y1GQct4Wz/VsMuaIbCzgw=;11/01/2020;2
6LVldeKcDtjRrQxpp46YL9SzhZw=;11/01/2020;1
6lx/LQqQ3Nr7genABl0VTGs/17g=;11/01/2020;2
6oSvIMMRFZXMNyX7ve/q/QwgUx8=;11/01/2020;1
7+zGEnrMcG4r9tVRYZvoqkDwffQ=;11/01/2020;1
7CM4BdAgfHM84loE/YsdaCEsol0=;11/01/2020;1
7Ig+6/8R8lSuEAMaOIjnuKpl7qA=;11/01/2020;1
7kLqwXK5IqykhBKudlFaVmxi558=;11/01/2020;1
7LhN9BgVmNJzR95pCeKmxhr5S4M=;11/01/2020;2
7MAxWYrXmYA8Dr4LKnbOIpMmlhc=;11/01/2020;4
7MlFmFtWQ/qtHVy+z8T0kLRBrHA=;11/01/2020;1
7O7hEvjLg+ksftIdPHxNhPaIsok=;11/01/2020;1
7RtNcWCejr7uNEhyjDPTuumrC1Q=;11/01/2020;1
88g9BTKjnPQcmNlfY8Pw2hjBAw8=;11/01/2020;1
8csc2MpIHwoFAE4TYNEmOo6sE+Q=;11/01/2020;1
8cxWGWy7tUH/Hrm5/ridGYYV3bo=;11/01/2020;1
8ds802eBRXE+KDhDk4Ku6HbdYYs=;11/01/2020;1
8EOndk43+xD7PxDaIC9JfKo3rTw=;11/01/2020;1
8fDiBhUehfwmXN3dCeFVSwxjH3o=;11/01/2020;1
8ffo5j48GHpDslPKkkujm+Y32SM=;11/01/2020;1
8fZaKtKl91BP/Ttgnt7uSN+uzis=;11/01/2020;1
8Iq+/CSQ1xiKfpXCztw8SbGAtpw=;11/01/2020;1
8jiWneKY+QxZMG9LkRkkLzXheF4=;11/01/2020;1
8MLGOu+/1FPb6cWT6P+b3J5jJoU=;11/01/2020;1
8N3g4BALPseIrLqgrdPZbXkJlFk=;11/01/2020;1
8N9jBIoBXnMWX+qql2xxlujT0cg=;11/01/2020;1
8QCTNZf1PVKALR3EJpkuWNiPb0A=;11/01/2020;1
8z79lJvgx8lYk188R7g+8Ti9KtY=;11/01/2020;2
9/6oCm6W/Nt2TyWprotMEx0GsCI=;11/01/2020;1
97bf/uPmQ03O1l9Wj9fRB+H4wYU=;11/01/2020;1
99yKXvBs2vZlMByxjKV28cdXgiI=;11/01/2020;2
9B6OB1x3Ayr412ReMdpnt1aHqrY=;11/01/2020;1
9BoFNgVc7FlLyRYcmHNWL1LwOAc=;11/01/2020;1
9D1zlx7oIDCDtAtwAsKvhEZVerw=;11/01/2020;1
9js+0/rGU69MOwMlqwSUtcs7HS4=;11/01/2020;1
9KnS6iIR3N8NqwuqmB/z5yE25GY=;11/01/2020;1
9PB8XNP1WnpXv/dNfNcQv81drLk=;11/01/2020;3
9RqCJWukBbuP4RMpIvi6NPn7UEk=;11/01/2020;1
9s367XTNh3ON9k1KSEX3VhSQJuA=;11/01/2020;1
9ySF50ieuINNa0zqfeGgERf6l38=;11/01/2020;1
a6wbQFRxZ1HcISEmIi9EbTXzC8g=;11/01/2020;1
aCi6aAld5rb7V7Fg2gZ2vFu8Snk=;11/01/2020;1
AD6NZ5z0QxXt6cbI6cicT3MJjXk=;11/01/2020;1
aDBf0t5jjcdCL/bYpiSOl6QHbtY=;11/01/2020;1
aeY9nVg8hl4eKZ11EeIixVwgdsk=;11/01/2020;1
AhQaCSJjaZhRqZe4jRDIsH4p2ok=;11/01/2020;2
AJiDJRBDyTHPTGIMGasLXxSUd3o=;11/01/2020;1
aJQ/kr56hue2OlDhxjc0+XUHSmc=;11/01/2020;1
apAFp0cMBTbaqEDu/VgqKxlSd2k=;11/01/2020;1
AQ35YFTPhwBAGsWZNeoQXkr5E7s=;11/01/2020;1
AT0BQkuBmtTr9E79hACx25x6mzw=;11/01/2020;1
aTCSCl7zZNWzoY8Q4eOsLEacwM0=;11/01/2020;1
AWAkLPUxIZ5djY+YwIRfw5msa1U=;11/01/2020;1
B83MCLGll2EP1VIc31F1ZMuhbGY=;11/01/2020;1
bhjMm6YHUxe661iIv0zR+FWotG8=;11/01/2020;1
BhTwRYJll2vZnSa/Zm2T4fnnP7E=;11/01/2020;4
Bhyre7d1xmgU3Lu7SfXB2b5XVEw=;11/01/2020;2
BiLfEMOEzcAOuDzlnVnW1yGfLl4=;11/01/2020;1
bOt+detzy0nHeOU0mpksK+YaOR8=;11/01/2020;2
bs4ZH2q2meUUK/YsvXqMi+CkaPQ=;11/01/2020;2
BwDfEb2fnAJbzvJmjaHuyPETSsg=;11/01/2020;3
bzqbBA+9PaA6XGq+RKGWRHdftrc=;11/01/2020;3
C/6Em+CxNiigon0xx/urrqhOpJc=;11/01/2020;1
c0UPazuloneZjgQO/1ZIGtSbGLs=;11/01/2020;1
C1Ud3oqOh4VHCjEYKUJu8iDwFN0=;11/01/2020;3
C1ugJPBbBucBI0wIN7XhCW5iyI4=;11/01/2020;1
c34RFQlKRaZPqSa/OmIDtpaH9t0=;11/01/2020;1
c6nrLq9nsjy4Bpkqg+X1/dAW8m4=;11/01/2020;3
c94vLiCKZ7Uolbkfxs4TSRRtQKY=;11/01/2020;1
cgIzybSdnchwlmjGKjJ2VJHUz4o=;11/01/2020;1
CGKEi4l8XErI9Myc+Fxy1ftOwGo=;11/01/2020;1
ciGUF21H8rnc3YOnoeWHOM0UxrY=;11/01/2020;1
cLJ/nZEbU0LI34L62KO11EuD8dg=;11/01/2020;1
CMjtShdaI/AHdT7aUTUYIBBp2wE=;11/01/2020;5
cQzrP8Xm0u2kPV1WdyxdQuwJTq0=;11/01/2020;1
CRO59pUiBrL2xuBeNByqBIyl4hI=;11/01/2020;1
cV0PE+UNmBTQL7EwNkvfy21mGCQ=;11/01/2020;1
cW6hnyUj2/yNE8VsYXPV0nJ6tgQ=;11/01/2020;11
czt5RGtJSa7R08So/u31tFe2smk=;11/01/2020;1
d5dS8uRRLXSeEhw8FXwFkDXFGD4=;11/01/2020;1
D9HYY81OX3XqfK06NlpAzxs342Q=;11/01/2020;1
dAd1XNvT3Y9TjkX6N3vQCYbPSFo=;11/01/2020;1
dAOZePM1nrupRJ6srlqIgt4ElHg=;11/01/2020;1
dB0YYDghLAS0GXuzDlOK3Jb8NV0=;11/01/2020;1
dB5ZbJ3nx6YujuUmyQxvF6slH04=;11/01/2020;4
dErKx4K6jGKYnMo8UJiWBoOEuBg=;11/01/2020;1
dgUjDQa1/FXjbTRzR3SxC8xYw34=;11/01/2020;3
dirrxKH9bGjZzqt5LGekCkujJSw=;11/01/2020;1
Dj8NtVGDbMIF4IV/VFHseMOLPhs=;11/01/2020;1
DJxzKawl/DYmB/8x7ebXxqUPqBE=;11/01/2020;1
dOfzDoXXTdrTmJBgwd4gxiOqOBU=;11/01/2020;2
dTxV3hcLTexPYBtUpsyzBJ9JEiw=;11/01/2020;1
duJBq4EGcrKwZWheQ7Ht06SbTYY=;11/01/2020;3
dW6cfGeUS6QgFRZHkGwlGrj/RDc=;11/01/2020;1
Dw808WWYbiVwmgGBTVqNFczGTIA=;11/01/2020;1
DzlzTkvSvYiVu0xRdIgarpz1BeA=;11/01/2020;2
DzUorrnJze6/77H4ojY3s27RhBM=;11/01/2020;1
e08nsqh0cTbJG0KbNLlYcgXsCWo=;11/01/2020;1
E0d1ZKbNwT+pDM9zxZRJBRfbkvw=;11/01/2020;1
E7M/tdK8fiVQRtgLRQRu/ouKH94=;11/01/2020;2
egnXZa6+bY62Te7GkHdfORN30x8=;11/01/2020;1
EhFzvHePN64yhZmlc6a0rIRCQH4=;11/01/2020;1
EJVK1MR/veXxxLVm57eFbFt7qaU=;11/01/2020;1
Ep4Z8Qq/i5IJs6/pO3qQRCoLmkE=;11/01/2020;3
eq4tcnHmn15z0BAZlYlAZzI4LPQ=;11/01/2020;3
EVsHYFSRjh/4B31pC4bsCY3a6Bc=;11/01/2020;1
EyO99zejZ5m009PDwnRY86DmsH4=;11/01/2020;1
F/H2Y3Rl+1mn2Cqw4mCfo39yD/s=;11/01/2020;2
F3Yee6DLY3wvuIizhILi9Ib5TEU=;11/01/2020;1
f9BxQnxxdivZlcLn3Z5kDcPJqHs=;11/01/2020;2
f9TRuB22cJvmRNB27EgHAzK6YRQ=;11/01/2020;2
Faz0Blsifq0IME60aG9jiroA1Bg=;11/01/2020;3
FBxnqDSe71H7TVoxa7NbO9FuXoA=;11/01/2020;1
FCPv0GU3Q2gFF/PRtX5dgfLQb+8=;11/01/2020;1
FGb4/hwouqCgvPPaDcDfR+XGDgs=;11/01/2020;2
FH/hFUGyjzAqNoaahvPTgmU7wyc=;11/01/2020;2
